parcel_num,parcel_nam,waterbody,src,longitude,latitude,sh_id,sh_name,class_no,uid,rainfall,days,rain_in,season
*L-6067,GULF JACKSON, ,AUZ,-83.078410117900006,29.165724815800001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
F-301,FOUR MILE, ,AUZ,-85.044565271200000,29.710761608599999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-303,FOUR MILE, ,AUZ,-85.045382759500001,29.710811203199999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-305,FOUR MILE, ,AUZ,-85.046200222099998,29.710860834799998,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-307,FOUR MILE, ,AUZ,-85.047017683199996,29.710910440100001,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-309,FOUR MILE, ,AUZ,-85.047835175800003,29.710960017000001,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-311,FOUR MILE, ,AUZ,-85.048652638600004,29.711009637200000,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-313,FOUR MILE, ,AUZ,-85.049470102000001,29.711059226500002,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-315,FOUR MILE, ,AUZ,-85.050287567100000,29.711108811199999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-317,FOUR MILE, ,AUZ,-85.051105045400007,29.711158391900000,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-319,FOUR MILE, ,AUZ,-85.051922528600002,29.711207966900002,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-321,FOUR MILE, ,AUZ,-85.052739995899998,29.711257536500000,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-323,FOUR MILE, ,AUZ,-85.053557463999994,29.711307100399999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-325,FOUR MILE, ,AUZ,-85.054374962899999,29.711356661300002,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-327,FOUR MILE, ,AUZ,-85.055192432499993,29.711406214000000,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-329,FOUR MILE, ,AUZ,-85.056009901899998,29.711455762000000,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-331,FOUR MILE, ,AUZ,-85.056827429999998,29.711505310300002,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-333,FOUR MILE, ,AUZ,-85.057644903899998,29.711554848799999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-300,FOUR MILE, ,AUZ,-85.044499188900005,29.711591351500001,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-335,FOUR MILE, ,AUZ,-85.058462377500007,29.711604380899999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-302,FOUR MILE, ,AUZ,-85.045316652699995,29.711640972900000,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-337,FOUR MILE, ,AUZ,-85.059279837500000,29.711653910100001,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-304,FOUR MILE, ,AUZ,-85.046134145200000,29.711690584900001,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-306,FOUR MILE, ,AUZ,-85.046951612599997,29.711740190600000,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-308,FOUR MILE, ,AUZ,-85.047769087899994,29.711789791499999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-310,FOUR MILE, ,AUZ,-85.048586581699993,29.711839388500000,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-312,FOUR MILE, ,AUZ,-85.049404052300005,29.711888978200001,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-314,FOUR MILE, ,AUZ,-85.050221523700003,29.711938563200000,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-316,FOUR MILE, ,AUZ,-85.051039008299995,29.711988144300001,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-318,FOUR MILE, ,AUZ,-85.051856500800000,29.712037715200001,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-320,FOUR MILE, ,AUZ,-85.052673972400001,29.712087285199999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-322,FOUR MILE, ,AUZ,-85.053491447900001,29.712136854099999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-324,FOUR MILE, ,AUZ,-85.054308956200003,29.712186411699999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-326,FOUR MILE, ,AUZ,-85.055126431100007,29.712235970199998,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-328,FOUR MILE, ,AUZ,-85.055943907699998,29.712285518600002,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-330,FOUR MILE, ,AUZ,-85.056761441099994,29.712335066400001,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-332,FOUR MILE, ,AUZ,-85.057578900600006,29.712384607299999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-334,FOUR MILE, ,AUZ,-85.058396402300005,29.712434139599999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
F-336,FOUR MILE, ,AUZ,-85.059213860200003,29.712483669299999,16A,Apalachicola Bay,1612,48891a3,3 days > 4.37"" Apalach Airport,3,4.37,9/1-5/31
L-6082,GULF JACKSON, ,AUZ,-83.072674905699998,29.159819837400001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6078,GULF JACKSON, ,AUZ,-83.072105848500001,29.161962177700001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6087,GULF JACKSON, ,AUZ,-83.073386195900000,29.157141908700002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6080,GULF JACKSON, ,AUZ,-83.072390378899996,29.160891007699998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6089,GULF JACKSON, ,AUZ,-83.073670701899999,29.156070736600000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6084,GULF JACKSON, ,AUZ,-83.072959426799997,29.158748665899999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6075,GULF JACKSON, ,AUZ,-83.071679041300001,29.163568929499998,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6090,GULF JACKSON, ,AUZ,-83.073812953300006,29.155535149900000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6092,GULF JACKSON, ,AUZ,-83.074097450799997,29.154463976500001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6079,GULF JACKSON, ,AUZ,-83.072248114399997,29.161426591800002,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6083,GULF JACKSON, ,AUZ,-83.072817165900005,29.159284251199999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6081,GULF JACKSON, ,AUZ,-83.072532644000006,29.160355421700000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6093,GULF JACKSON, ,AUZ,-83.074239698000000,29.153928388800001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6086,GULF JACKSON, ,AUZ,-83.073243940300003,29.157677495100000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6088,GULF JACKSON, ,AUZ,-83.073528450100000,29.156606323100000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6076,GULF JACKSON, ,AUZ,-83.071821312400004,29.163033346500001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6077,GULF JACKSON, ,AUZ,-83.071963581199995,29.162497761699999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6091,GULF JACKSON, ,AUZ,-83.073955203300002,29.154999563299999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-6085,GULF JACKSON, ,AUZ,-83.073101683199994,29.158213080500001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-8026,DOG ISLAND EAST, ,AUZ,-83.005488226699995,29.147031933099999,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-8028,DOG ISLAND EAST, ,AUZ,-83.002749669200000,29.148003728300001,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-8027,DOG ISLAND EAST, ,AUZ,-83.004082656899996,29.147530717999999,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-755,CORRIGAN'S NORTH, ,AUZ,-82.990870116899998,29.159872674500001,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-754,CORRIGAN'S NORTH, ,AUZ,-82.989923261100003,29.159600548499998,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-753,CORRIGAN'S NORTH, ,AUZ,-82.988543449399998,29.159203991300000,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-761,CORRIGAN'S NORTH, ,AUZ,-82.993960669600000,29.160760807799999,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-760,CORRIGAN'S NORTH, ,AUZ,-82.993445576499994,29.160612789799998,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-759,CORRIGAN'S NORTH, ,AUZ,-82.992930483799995,29.160464769099999,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-758,CORRIGAN'S NORTH, ,AUZ,-82.992415390500000,29.160316751900002,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-757,CORRIGAN'S NORTH, ,AUZ,-82.991900302800005,29.160168718400001,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-756,CORRIGAN'S NORTH, ,AUZ,-82.991385200899998,29.160020701800001,30,Cedar Key,3012,7a9bcc0,3 days > 6.67"" Cedar Key Forestry,3,6.67,1/1-12/31
L-9014,PELICAN REEF, ,AUZ,-83.083328079699996,29.167564344900001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9011,PELICAN REEF, ,AUZ,-83.083441626999999,29.169211174099999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9005,PELICAN REEF, ,AUZ,-83.083668726799999,29.172504827299999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9010,PELICAN REEF, ,AUZ,-83.083479475100006,29.169760116700001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9006,PELICAN REEF, ,AUZ,-83.083630895300004,29.171955884399999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9008,PELICAN REEF, ,AUZ,-83.083555156299994,29.170857984100000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9007,PELICAN REEF, ,AUZ,-83.083593023999995,29.171406940499999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9003,PELICAN REEF, ,AUZ,-83.083744432299994,29.173602713400001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9009,PELICAN REEF, ,AUZ,-83.083517329800003,29.170309060400001,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9004,PELICAN REEF, ,AUZ,-83.083706638300001,29.173053745499999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9012,PELICAN REEF, ,AUZ,-83.083403608599994,29.168662188199999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9013,PELICAN REEF, ,AUZ,-83.083365926699997,29.168113285499999,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9000,PELICAN REEF, ,AUZ,-83.083857988199995,29.175249546800000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9001,PELICAN REEF, ,AUZ,-83.083820192999994,29.174700578600000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
L-9002,PELICAN REEF, ,AUZ,-83.083782280400001,29.174151660200000,30,Cedar Key,3001,7bc63a8,Emerg Cond/  3 days > 10.5"" Cedar Key Forestry,3,10.5,1/1-12/31
C-166, ,GASPARILLA SOUND,Individual,-82.209447441199998,26.783262037099998,58,Gasparilla Sound,5802,ce592fe,3 days > 6.97"" Gasparilla WWTP,3,6.97,1/1-12/31
MAN-1079, ,GULF OF MEXICO,Individual,-82.594903151899999,27.596708799200002,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
V-738, ,MOSQUITO LAGOON,Individual,-80.842809537500003,28.947413307900000,82,South Volusia,8212,e88cd73,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
SJ-1154, ,MATANZAS RIVER,Individual,-81.251979317299998,29.752086612799999,88,South St. Johns,8802,4a4b86d,6 days > 4.84"" NOAA,6,4.84,1/1-12/31
MAN-1060, ,TAMPA BAY,Individual,-82.591894958899999,27.596825913699998,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
MAN-1061, ,TAMPA BAY,Individual,-82.591890304399996,27.595958433600000,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
V-219, ,MOSQUITO LAGOON,Individual,-80.831021095400004,28.921379623000000,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
SJ-1049, ,MATANZAS RIVER,Individual,-81.257321109399996,29.757989834499998,88,South St. Johns,8802,4a4b86d,6 days > 4.84"" NOAA,6,4.84,1/1-12/31
SJ-240, ,MATANZAS RIVER,Individual,-81.253318458300001,29.748894832500000,88,South St. Johns,8802,4a4b86d,6 days > 4.84"" NOAA,6,4.84,1/1-12/31
SJ-1058, ,MATANZAS RIVER,Individual,-81.251498209499999,29.747279601300001,88,South St. Johns,8802,4a4b86d,6 days > 4.84"" NOAA,6,4.84,1/1-12/31
SJ-201, ,MATANZAS RIVER,Individual,-81.221099425600002,29.678153798200000,88,South St. Johns,8802,4a4b86d,6 days > 4.84"" NOAA,6,4.84,1/1-12/31
MAN-1022, ,TAMPA BAY,Individual,-82.605615794700000,27.612173835200000,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
MAN-1021, ,TAMPA BAY,Individual,-82.605927749499998,27.613749648799999,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
MAN-1069, ,TAMPA BAY,Individual,-82.593310495699995,27.595952368300001,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
IR-544, ,INDIAN RIVER,Individual,-80.453273527600004,27.822222168300001,72,North Indian River,7202,ff764d0,2 days > 2.54"" NOAA,2,2.54,1/1-12/31
W-1216, ,OYSTER BAY,Individual,-84.356114239500002,30.032018834999999,22,Wakulla,2222,60f068c,7 days > 3.58"",7,3.58,1/1-12/31
W-1222, ,SKIPPER BAY,Individual,-84.357559709399993,30.028433254900001,22,Wakulla,2222,60f068c,7 days > 3.58"",7,3.58,1/1-12/31
W-1223, ,SKIPPER BAY,Individual,-84.358206762400002,30.028437449399998,22,Wakulla,2222,60f068c,7 days > 3.58"",7,3.58,1/1-12/31
V-188, ,MOSQUITO LAGOON,Individual,-80.866001813799997,28.950730937399999,82,South Volusia,8212,e88cd73,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
BAY-1209, ,WEST BAY,Individual,-85.780863517499995,30.281205969799998,08,West Bay,0822,b2f5164,5 days > 2.63"" NOAA,5,2.63,1/1-12/31
BAY-1207, ,WEST BAY,Individual,-85.743640057500002,30.271151483600001,08,West Bay,0822,b2f5164,5 days > 2.63"" NOAA,5,2.63,1/1-12/31
BAY-1208, ,WEST BAY,Individual,-85.727102193199997,30.251522993300000,08,West Bay,0822,b2f5164,5 days > 2.63"" NOAA,5,2.63,1/1-12/31
MAN-1385, ,TAMPA BAY,Individual,-82.594900888400005,27.596049101999998,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
LE-1252, ,PINE ISLAND SOUND,Individual,-82.163363785800001,26.560004928200001,62,Pine Island Sound,6212,e66b127,2 days > 6.23"" NOAA,2,6.23,1/1-12/31
MAN-1068, ,TAMPA BAY,Individual,-82.593315216099995,27.596819868800001,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
LE-016, ,PINE ISLAND SOUND,Individual,-82.163366075400006,26.561474037800000,62,Pine Island Sound,6212,e66b127,2 days > 6.23"" NOAA,2,6.23,1/1-12/31
LE-1250, ,PINE ISLAND SOUND,Individual,-82.163365311199996,26.560984332899999,62,Pine Island Sound,6212,e66b127,2 days > 6.23"" NOAA,2,6.23,1/1-12/31
LE-1251, ,PINE ISLAND SOUND,Individual,-82.163364548999994,26.560494633299999,62,Pine Island Sound,6212,e66b127,2 days > 6.23"" NOAA,2,6.23,1/1-12/31
LE-1253, ,PINE ISLAND SOUND,Individual,-82.163360261199998,26.559513954400000,62,Pine Island Sound,6212,e66b127,2 days > 6.23"" NOAA,2,6.23,1/1-12/31
IR-670, ,INDIAN RIVER,Individual,-80.446403527399994,27.822417387300000,72,North Indian River,7202,ff764d0,2 days > 2.54"" NOAA,2,2.54,1/1-12/31
IR-671, ,INDIAN RIVER,Individual,-80.450743788400004,27.821805451100001,72,North Indian River,7202,ff764d0,2 days > 2.54"" NOAA,2,2.54,1/1-12/31
BAY-1415, ,WEST BAY,Individual,-85.842708853199994,30.258096456099999,08,West Bay,0822,b2f5164,5 days > 2.63"" NOAA,5,2.63,1/1-12/31
IR-543, ,INDIAN RIVER,Individual,-80.453227509200005,27.821456036499999,72,North Indian River,7202,ff764d0,2 days > 2.54"" NOAA,2,2.54,1/1-12/31
IR-235, ,INDIAN RIVER,Individual,-80.453183082500004,27.820789366700001,72,North Indian River,7202,ff764d0,2 days > 2.54"" NOAA,2,2.54,1/1-12/31
IR-225, ,INDIAN RIVER,Individual,-80.453138658300006,27.820122696900000,72,North Indian River,7202,ff764d0,2 days > 2.54"" NOAA,2,2.54,1/1-12/31
ES-1390, ,ESCAMBIA BAY,Individual,-87.169986914099994,30.439085917900002,02,Pensacola Bay System,0222,10655b0,5 days > 3.35"",5,3.35,1/1-12/31
SR-1393, ,EAST BAY,Individual,-87.086996475500001,30.439297278300000,02,Pensacola Bay System,0232,2233b34,5 days > 3.8"" NOAA,5,3.8,1/1-12/31
B-1495, ,INDIAN RIVER,Individual,-80.479356904400007,27.902849761599999,74,Body F,7412,d74f371,2 days > 3.05"" NOAA,2,3.05,1/1-12/31
BAY-1522, ,WEST BAY,Individual,-85.775184004699994,30.281389947000001,08,West Bay,0822,b2f5164,5 days > 2.63"" NOAA,5,2.63,1/1-12/31
BAY-1523, ,WEST BAY,Individual,-85.773451444800003,30.283914824600000,08,West Bay,0822,b2f5164,5 days > 2.63"" NOAA,5,2.63,1/1-12/31
BAY-1521, ,WEST BAY,Individual,-85.784305937499994,30.279597952100001,08,West Bay,0822,b2f5164,5 days > 2.63"" NOAA,5,2.63,1/1-12/31
BAY-1524, ,WEST BAY,Individual,-85.758199430399998,30.287370208399999,08,West Bay,0822,b2f5164,5 days > 2.63"" NOAA,5,2.63,1/1-12/31
BAY-1525, ,WEST BAY,Individual,-85.772435820799998,30.286585705200000,08,West Bay,0822,b2f5164,5 days > 2.63"" NOAA,5,2.63,1/1-12/31
CC-1545, ,GULF OF MEXICO,Individual,-81.526411277899996,25.838205520500001,66,Ten Thousand Islands,6602,8850296,2 days > 3.5"" NOAA,2,3.5,1/1-12/31
CC-1548, ,GULF OF MEXICO,Individual,-81.525663313199999,25.837408673399999,66,Ten Thousand Islands,6602,8850296,2 days > 3.5"" NOAA,2,3.5,1/1-12/31
CC-1546, ,GULF OF MEXICO,Individual,-81.524933933300005,25.839341183100000,66,Ten Thousand Islands,6602,8850296,2 days > 3.5"" NOAA,2,3.5,1/1-12/31
CC-1547, ,GULF OF MEXICO,Individual,-81.524185821399996,25.838544520500001,66,Ten Thousand Islands,6602,8850296,2 days > 3.5"" NOAA,2,3.5,1/1-12/31
GUL-1526, ,INDIAN LAGOON,Individual,-85.232901897900007,29.688650676599998,15B,Indian Lagoon,1512,3c3c996,2 days > 3.09"" Apalach Airport,2,3.09,"3/1-6/30, 10/1-10/31"
LE-1587, ,MATLACHA PASS,Individual,-82.089295653799994,26.700606453399999,62,Pine Island Sound,6222,717894e,3 days > 3.69"" NOAA,3,3.69,1/1-12/31
ES-1582, ,ESCAMBIA BAY,Individual,-87.170323089799993,30.431977349000000,02,Pensacola Bay System,0222,10655b0,5 days > 3.35"",5,3.35,1/1-12/31
V-1626, ,INDIAN RIVER,Individual,-80.850327538000002,28.938432731500001,82,South Volusia,8222,6a3eb66,2 days > 5.37"" Vol Cty SE Water Reclamation,2,5.37,1/1-12/31
V-1627, ,INDIAN RIVER,Individual,-80.856438886899994,28.955168346099999,82,South Volusia,8212,e88cd73,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
MAN-1573, ,TAMPA BAY,Individual,-82.580154023099993,27.604002099799999,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
F-1131, ,ST. GEORGE SOUND,Individual,-84.807714948300003,29.763920475199999,16A,Apalachicola Bay,1601,a0f6eb6,Emerg Cond/  3 days > 11.62"",3,11.62,9/1-5/31
CC-1384, ,GULLIVAN BAY,Individual,-81.589737550099997,25.878338785499999,66,Ten Thousand Islands,6602,8850296,2 days > 3.5"" NOAA,2,3.5,1/1-12/31
CC-1383, ,GULLIVAN BAY,Individual,-81.620270429599998,25.889249061699999,66,Ten Thousand Islands,6602,8850296,2 days > 3.5"" NOAA,2,3.5,1/1-12/31
F-1781, ,ST. VINCENT SOUND,Individual,-85.114220037999999,29.712967607000000,16A,Apalachicola Bay,1611,8f70b80,Emerg Cond/  3 days > 11.62"",3,11.62,9/1-5/31
F-1782, ,ST. VINCENT SOUND,Individual,-85.115625199700006,29.712658106900001,16A,Apalachicola Bay,1611,8f70b80,Emerg Cond/  3 days > 11.62"",3,11.62,9/1-5/31
F-1783, ,ST. VINCENT SOUND,Individual,-85.117030354299999,29.712348592800002,16A,Apalachicola Bay,1611,8f70b80,Emerg Cond/  3 days > 11.62"",3,11.62,9/1-5/31
MAN-1810, ,JOE BAY,Individual,-82.593700566600006,27.590102191600000,48,Lower Tampa Bay,4802,6192785,3 days > 4.22"" Palmetto WWTP,3,4.22,1/1-12/31
SR-01, ,EAST BAY,Individual,-87.075687041300000,30.402209187699999,02,Pensacola Bay System,0232,2233b34,5 days > 3.8"" NOAA,5,3.8,1/1-12/31
CC-1851, ,BLACKWATER BAY,Individual,-81.612427601400000,25.930215721400000,66,Ten Thousand Islands,6602,8850296,2 days > 3.5"" NOAA,2,3.5,1/1-12/31
V-1137, ,NORTH INDIAN RIVER,Individual,-80.863957787999993,28.953421395800000,82,South Volusia,8212,e88cd73,2 days > 2.4"" Vol Cty SE Water Reclamation,2,2.4,1/1-12/31
SR-1000, ,EAST BAY,Individual,-87.080732246400004,30.445383362299999,02,Pensacola Bay System,0232,2233b34,5 days > 3.8"" NOAA,5,3.8,1/1-12/31
SR-02, ,EAST BAY,Individual,-87.085345420500005,30.403842297600001,02,Pensacola Bay System,0222,10655b0,5 days > 3.35"",5,3.35,1/1-12/31
F-200, ,APALACHICOLA BAY,Individual,-84.795774834300005,29.690650228799999,16A,Apalachicola Bay,1601,a0f6eb6,Emerg Cond/  3 days > 11.62"",3,11.62,9/1-5/31
