lease_id,parcel_num,lease_num,parcel_name,status,waterbody,lease_type,src_merge,cmu_name,rain_in,days,emerg_cond,latitude,longitude,Shape_Length,Shape_Area
L-886,L-886,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151292680000001,-83.013232729999999,,
L-887,L-887,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.150687049999998,-83.013060589999995,,
L-888,L-888,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.150081409999999,-83.012888480000001,,
L-889,L-889,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.149476060000001,-83.012717809999998,,
L-890,L-890,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.148870129999999,-83.012544239999997,,
L-891,L-891,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.148264489999999,-83.012372119999995,,
L-880,L-880,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151765829999999,-83.011899749999998,,
L-881,L-881,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151160180000002,-83.011727629999996,,
L-882,L-882,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.150554540000002,-83.011555520000002,,
L-883,L-883,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.149948899999998,-83.011383400000000,,
L-884,L-884,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.149343259999998,-83.011211290000006,,
L-885,L-885,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.148737610000001,-83.011039190000005,,
L-874,L-874,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.152264720000002,-83.010494159999993,,
L-875,L-875,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151659070000001,-83.010322049999999,,
L-876,L-876,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151053430000001,-83.010149940000005,,
L-877,L-877,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.150447790000001,-83.009977829999997,,
L-878,L-878,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.149842140000001,-83.009805729999997,,
L-879,L-879,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.149236510000001,-83.009633629999996,,
L-868,L-868,,DOG ISLAND NORTH,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.152737819999999,-83.009161160000005,,
L-869,L-869,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.152132229999999,-83.008989069999998,,
L-870,L-870,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151526530000002,-83.008816960000004,,
L-871,L-871,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.150920889999998,-83.008644849999996,,
L-872,L-872,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.150315249999998,-83.008472749999996,,
L-873,L-873,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.149709600000001,-83.008300660000003,,
L-862,L-862,,DOG ISLAND NORTH,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.153393359999999,-83.007314100000002,,
L-863,L-863,,DOG ISLAND NORTH,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.152787709999998,-83.007142000000002,,
L-864,L-864,,DOG ISLAND NORTH,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.152182060000001,-83.006969920000003,,
L-865,L-865,,DOG ISLAND NORTH,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.151576420000001,-83.006797820000003,,
L-866,L-866,,DOG ISLAND NORTH,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.150970770000001,-83.006625740000004,,
L-867,L-867,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.150365120000000,-83.006453649999997,,
L-858,L-858,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.152680910000001,-83.005564300000003,,
L-859,L-859,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.152075249999999,-83.005392209999997,,
L-860,L-860,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151469609999999,-83.005220129999998,,
L-856,L-856,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.151942660000000,-83.003887109999994,,
L-857,L-857,,DOG ISLAND NORTH,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.151337020000000,-83.003715040000003,,
L-849,L-849,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.146055610000001,-83.005210869999999,,
L-840,L-840,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.146554389999999,-83.003805310000004,,
L-831,L-831,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.147027410000000,-83.002472330000003,,
L-841,L-841,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.145948749999999,-83.003633239999999,,
L-832,L-832,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.146421759999999,-83.002300270000006,,
L-851,L-851,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.144844299999999,-83.004866730000003,,
L-842,L-842,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.145343090000001,-83.003461180000002,,
L-833,L-833,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.145816100000001,-83.002128220000003,,
L-834,L-834,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.145210440000000,-83.001956170000000,,
L-843,L-843,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.144737440000000,-83.003289120000005,,
L-852,L-852,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.144238649999998,-83.004694670000006,,
L-853,L-853,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.143630999999999,-83.004520420000006,,
L-844,L-844,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.144131779999999,-83.003117070000002,,
L-835,L-835,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.144604789999999,-83.001784110000003,,
L-854,L-854,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.143024690000001,-83.004348149999998,,
L-845,L-845,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.143526120000001,-83.002945010000005,,
L-836,L-836,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.143999120000000,-83.001612080000001,,
L-855,L-855,,DOG ISLAND EAST,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.142418390000000,-83.004175869999997,,
L-846,L-846,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.142920470000000,-83.002772969999995,,
L-750,L-750,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.159384769999999,-82.994493190000000,,
L-744,L-744,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.158497499999999,-82.991401400000001,,
L-745,L-745,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.158645329999999,-82.991916520000004,,
L-746,L-746,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.158794520000001,-82.992431120000006,,
L-747,L-747,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.158942350000000,-82.992946250000003,,
L-748,L-748,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.159090180000000,-82.993461370000006,,
L-749,L-749,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.159236600000000,-82.993976849999996,,
L-670,L-670,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.168018090000000,-83.076853220000004,,
L-669,L-669,,GULF JACKSON,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.168566880000000,-83.076893880000000,,
L-923,L-923,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.168570819999999,-83.085123600000003,,
L-970,L-970,,PELICAN REEF,Occupied,,Bottom lease,AUZ,30_1,10.5,3,YES,29.171132780000001,-83.088753179999998,,
W-140,W-140,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.047135380000000,-84.334994219999999,,
W-139,W-139,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.046210240000001,-84.333879690000003,,
W-109,W-109,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.055233240000000,-84.336828900000000,,
W-110,W-110,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.053894970000002,-84.336824680000007,,
W-122,W-122,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.055230739999999,-84.337881679999995,,
W-117,W-117,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.055231989999999,-84.337355290000005,,
W-133,W-133,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.053889970000000,-84.338930230000003,,
W-127,W-127,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.055229489999999,-84.338408079999994,,
W-132,W-132,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.055228230000001,-84.338934469999998,,
W-128,W-128,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.053891220000001,-84.338403850000006,,
W-118,W-118,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.053893720000001,-84.337351069999997,,
W-123,W-123,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.053892470000001,-84.337877460000001,,
W-129,W-129,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.052552960000000,-84.338399609999996,,
W-134,W-134,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.052551699999999,-84.338925990000007,,
W-119,W-119,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.052555460000001,-84.337346850000003,,
W-111,W-111,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.052556710000001,-84.336820470000006,,
W-124,W-124,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.052554210000000,-84.337873230000000,,
W-112,W-112,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.051218440000000,-84.336816260000006,,
W-125,W-125,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.051215950000000,-84.337869010000006,,
W-130,W-130,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.051214689999998,-84.338395379999994,,
W-120,W-120,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.051217200000000,-84.337342629999995,,
W-113,W-113,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.048261719999999,-84.336347110000006,,
W-136,W-136,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.055226980000000,-84.339460869999996,,
W-137,W-137,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.053888709999999,-84.339456620000007,,
W-135,W-135,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.056565220000000,-84.339465090000004,,
W-126,W-126,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.056567730000001,-84.338412300000002,,
W-116,W-116,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.056570229999998,-84.337359500000005,,
W-108,W-108,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.056571479999999,-84.336833100000007,,
W-138,W-138,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.053887459999999,-84.339982410000005,,
W-131,W-131,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.056566480000001,-84.338938690000006,,
W-121,W-121,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.056568980000002,-84.337885900000003,,
W-103,W-103,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.053896219999999,-84.336298299999996,,
W-101,W-101,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.056572729999999,-84.336306710000002,,
W-104,W-104,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.052557950000001,-84.336294089999996,,
W-102,W-102,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.055234479999999,-84.336302500000002,,
W-105,W-105,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.051219690000000,-84.336289879999995,,
W-107,W-107,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.048443949999999,-84.335864470000004,,
W-106,W-106,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.049881429999999,-84.336285680000003,,
W-114,W-114,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.046805400000000,-84.335358090000000,,
W-115,W-115,,OYSTER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.045880260000001,-84.334243560000004,,
L-740,L-740,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.157103410000001,-82.984853450000003,,
L-743,L-743,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.158110130000001,-82.990673680000000,,
L-741,L-741,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.156385790000002,-82.985014690000000,,
L-742,L-742,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.157709329999999,-82.989291609999995,,
L-837,L-837,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.143393480000000,-83.001440040000006,,
L-838,L-838,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.142787819999999,-83.001267999999996,,
L-847,L-847,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.142314809999998,-83.002600920000006,,
L-848,L-848,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.141709169999999,-83.002428879999997,,
L-839,L-839,,DOG ISLAND EAST,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.142182160000001,-83.001095960000001,,
L-893,L-893,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.153892209999999,-83.005908450000007,,
L-894,L-894,,DOG ISLAND NORTH,Occupied,,Water column lease,AUZ,30_10,6.67,3,NO,29.153286550000001,-83.005736380000002,,
L-892,L-892,,DOG ISLAND NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.152548320000001,-83.004059179999999,,
W-201,W-201,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.044227240000001,-84.357746730000002,,
W-202,W-202,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.043722899999999,-84.357984619999996,,
W-204,W-204,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.042744370000001,-84.358608669999995,,
W-203,W-203,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.043218560000000,-84.358222519999998,,
W-205,W-205,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.042307770000001,-84.359103239999996,,
W-206,W-206,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.041883240000001,-84.359515669999993,,
W-207,W-207,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.041430280000000,-84.359722880000007,,
W-208,W-208,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.040966600000001,-84.359877740000002,,
W-209,W-209,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.040481079999999,-84.359925180000005,,
W-210,W-210,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.039984069999999,-84.359916159999997,,
W-215,W-215,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.037292449999999,-84.360353070000002,,
W-212,W-212,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.037297120000002,-84.358922719999995,,
W-216,W-216,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.036803700000000,-84.360350879999999,,
W-213,W-213,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.036808359999998,-84.358920540000000,,
W-211,W-211,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.037785870000000,-84.358924900000005,,
W-214,W-214,,SKIPPER BAY,Occupied,,Water column lease,AUZ,22_6,3.58,7,NO,30.037781209999999,-84.360355260000006,,
L-752,L-752,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.158552770000000,-82.989559479999997,,
L-751,L-751,,CORRIGAN'S NORTH,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.156741690000000,-82.984951019999997,,
L-8006,L-8006,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.142103420000002,-83.010386960000005,,
L-8013,L-8013,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.142263050000000,-83.012135939999993,,
L-8014,L-8014,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.141614189999999,-83.011700059999995,,
L-8015,L-8015,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.141112060000001,-83.012387380000007,,
L-8020,L-8020,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.141788750000000,-83.013472480000004,,
L-8021,L-8021,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.140906500000000,-83.012979840000000,,
L-8022,L-8022,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.140943180000001,-83.013636169999998,,
L-8004,L-8004,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.140786429999999,-83.008773669999997,,
L-8011,L-8011,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.143475639999998,-83.012480580000002,,
L-8010,L-8010,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.144149280000001,-83.012672030000004,,
L-8009,L-8009,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.144755580000002,-83.012844360000003,,
L-8003,L-8003,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.141397500000000,-83.008928920000002,,
L-8005,L-8005,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.140180120000000,-83.008601389999995,,
L-8002,L-8002,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.140680390000000,-83.007191539999994,,
L-8001,L-8001,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.141154619999998,-83.005854999999997,,
L-8016,L-8016,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.144281270000000,-83.014180909999993,,
L-8017,L-8017,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.143674980000000,-83.014008590000003,,
L-8019,L-8019,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.142395050000001,-83.013644790000001,,
L-8018,L-8018,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.143001330000001,-83.013817119999999,,
L-8012,L-8012,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.142869340000001,-83.012308259999998,,
L-8008,L-8008,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.139705870000000,-83.009937899999997,,
L-8007,L-8007,,DOG ISLAND,Occupied,,Bottom lease,AUZ,30_10,6.67,3,NO,29.140374550000001,-83.009876289999994,,
F-46,F-46,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917794919999999,-84.403080040000006,,
F-45,F-45,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917869480000000,-84.403400599999998,,
F-44,F-44,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.917942199999999,-84.403721349999998,,
F-43,F-43,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918014920000001,-84.404042099999998,,
F-42,F-42,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918087640000000,-84.404362849999998,,
F-41,F-41,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918160350000001,-84.404683610000006,,
F-40,F-40,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918233069999999,-84.405004360000007,,
F-39,F-39,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918305780000001,-84.405325120000001,,
F-38,F-38,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918378499999999,-84.405645870000001,,
F-37,F-37,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918451210000001,-84.405966629999995,,
F-36,F-36,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918523919999998,-84.406287379999995,,
F-35,F-35,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918596749999999,-84.406608109999993,,
F-34,F-34,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918669349999998,-84.406928890000003,,
F-33,F-33,,ALLIGATOR HARBOR,Occupied,,Bottom lease,AUZ,18_3,9.13,4,YES,29.918742060000000,-84.407249649999997,,
F-32,F-32,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918814770000001,-84.407570410000005,,
F-31,F-31,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918887479999999,-84.407891169999999,,
F-30,F-30,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.918960190000000,-84.408211919999999,,
F-29,F-29,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919032890000000,-84.408532679999993,,
F-28,F-28,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919105600000002,-84.408853440000001,,
F-27,F-27,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919178309999999,-84.409174199999995,,
F-26,F-26,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919249829999998,-84.409494780000003,,
F-25,F-25,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919323720000001,-84.409815719999997,,
F-24,F-24,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919396420000002,-84.410136480000006,,
F-23,F-23,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919469119999999,-84.410457240000000,,
F-22,F-22,,ALLIGATOR HARBOR,Occupied,,Bottom lease,AUZ,18_3,9.13,4,YES,29.919541819999999,-84.410778010000001,,
F-21,F-21,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919614530000000,-84.411098769999995,,
F-20,F-20,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919687230000001,-84.411419530000003,,
F-19,F-19,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919759930000001,-84.411740300000005,,
F-18,F-18,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919832629999998,-84.412061059999999,,
F-17,F-17,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919907630000001,-84.412381850000003,,
F-16,F-16,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.919978019999999,-84.412702589999995,,
F-15,F-15,,ALLIGATOR HARBOR,Occupied,,Bottom lease,AUZ,18_3,9.13,4,YES,29.920050719999999,-84.413023350000003,,
F-14,F-14,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920123419999999,-84.413344120000005,,
F-13,F-13,,ALLIGATOR HARBOR,Occupied,,Bottom lease,AUZ,18_3,9.13,4,YES,29.920196109999999,-84.413664879999999,,
F-12,F-12,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920268810000000,-84.413985650000001,,
F-11,F-11,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920341499999999,-84.414306420000003,,
F-10,F-10,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920414200000000,-84.414627190000004,,
F-09,F-09,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920486889999999,-84.414947949999998,,
F-08,F-08,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920559579999999,-84.415268720000000,,
F-07,F-07,,ALLIGATOR HARBOR,Occupied,,Water column lease,AUZ,18_3,9.13,4,YES,29.920700860000000,-84.416298690000005,,
F-06,F-06,,ALLIGATOR HARBOR,Occupied,,Bottom lease,AUZ,18_3,9.13,4,YES,29.920751030000002,-84.416624589999998,,
