lease_id,datetime_uct,prob_1d_perc,prob_2d_perc,prob_3d_perc,flag
1867472,2020-09-29,92,100,80,testing
1885508,2020-09-29,42,77,83,testing
1867944,2020-09-29,42,77,83,testing
1897156,2020-09-29,85,96,56,testing
1897966,2020-09-29,61,63,21,testing
1849561,2020-09-29,31,49,22,testing
1709310,2020-09-29,81,23,48,testing
1841451,2020-09-29,31,75,48,testing
1809318,2020-09-29,40,39,33,testing
1900919,2020-09-29,77,38,80,testing
1803675,2020-09-29,40,39,33,testing
1804186,2020-09-29,42,77,83,testing
1800853,2020-09-29,42,77,83,testing
1854256,2020-09-29,31,75,48,testing
1809391,2020-09-29,97,22,69,testing
1859941,2020-09-29,95,52,37,testing
1535467,2020-09-29,72,68,55,testing
1865278,2020-09-29,28,45,20,testing
1871458,2020-09-29,49,30,24,testing
1889468,2020-09-29,93,75,71,testing
1797083,2020-09-29,25,84,86,testing
1801158,2020-09-29,68,78,63,testing
1871441,2020-09-29,92,52,63,testing
1800861,2020-09-29,42,77,83,testing
1885565,2020-09-29,42,77,83,testing
1867951,2020-09-29,42,77,83,testing
1860139,2020-09-29,42,77,83,testing
1900182,2020-09-29,61,63,21,testing
1858844,2020-09-29,90,54,76,testing
1872787,2020-09-29,77,38,80,testing
1863950,2020-09-29,70,88,54,testing
1709328,2020-09-29,81,23,48,testing
1849579,2020-09-29,31,49,22,testing
1882265,2020-09-29,68,78,63,testing
1895028,2020-09-29,43,76,95,testing
1888890,2020-09-29,33,22,77,testing
1888908,2020-09-29,33,22,77,testing
1766302,2020-09-29,61,63,21,testing
1894906,2020-09-29,72,58,25,testing
1789601,2020-09-29,81,23,48,testing
1795004,2020-09-29,81,23,48,testing
1796036,2020-09-29,25,76,66,testing
1834902,2020-09-29,40,39,33,testing
1766245,2020-09-29,61,70,21,testing
1750454,2020-09-29,53,51,43,testing
1919877,2020-09-29,28,45,20,testing
1909985,2020-09-29,30,22,30,testing
1914373,2020-09-29,41,82,44,testing
1914381,2020-09-29,41,82,44,testing
1909993,2020-09-29,30,22,30,testing
1909647,2020-09-29,99,65,98,testing
1909787,2020-09-29,61,63,21,testing
1909795,2020-09-29,61,63,21,testing
1930619,2020-09-29,90,34,23,testing
1930627,2020-09-29,90,34,23,testing
1860071,2020-09-29,85,96,56,testing
1860089,2020-09-29,85,96,56,testing
1885466,2020-09-29,77,38,80,testing
1885474,2020-09-29,77,38,80,testing
1871466,2020-09-29,49,30,24,testing
1907682,2020-09-29,85,96,56,testing
1907708,2020-09-29,85,96,56,testing
1908060,2020-09-29,76,30,98,testing
1909969,2020-09-29,33,22,77,testing
1909977,2020-09-29,33,22,77,testing
1911221,2020-09-29,85,96,56,testing
1911239,2020-09-29,85,96,56,testing
1927474,2020-09-29,72,58,25,testing
1917780,2020-09-29,61,63,21,testing
1917798,2020-09-29,61,63,21,testing
1944149,2020-09-29,85,96,56,testing
1933001,2020-09-29,94,24,21,testing
1933019,2020-09-29,94,24,21,testing
1923788,2020-09-29,99,65,98,testing
1909860,2020-09-29,72,68,55,testing
1909878,2020-09-29,72,68,55,testing
1911445,2020-09-29,68,78,63,testing
1911437,2020-09-29,68,78,63,testing
1911452,2020-09-29,68,78,63,testing
561,2020-09-29,28,45,20,testing
1918069,2020-09-29,28,45,20,testing
1930916,2020-09-29,95,69,98,testing
1930924,2020-09-29,95,69,98,testing
87-80,2020-09-29,93,75,71,testing
1931344,2020-09-29,93,75,71,testing
1934553,2020-09-29,68,36,62,testing
8818,2020-09-29,88,60,81,testing
1934744,2020-09-29,88,60,81,testing
9003,2020-09-29,88,60,81,testing
1934801,2020-09-29,88,60,81,testing
1934876,2020-09-29,49,30,24,testing
1934884,2020-09-29,49,30,24,testing
1934900,2020-09-29,68,36,62,testing
1934918,2020-09-29,68,36,62,testing
1935162,2020-09-29,73,87,92,testing
1935170,2020-09-29,73,87,92,testing
1937275,2020-09-29,97,22,69,testing
1911528,2020-09-29,49,30,24,testing
1911536,2020-09-29,49,30,24,testing
1911494,2020-09-29,49,30,24,testing
1911502,2020-09-29,49,30,24,testing
1930858,2020-09-29,68,28,26,testing
1935113,2020-09-29,68,28,26,testing
1960558,2020-09-29,68,28,26,testing
1960566,2020-09-29,68,28,26,testing
1946284,2020-09-29,99,65,98,testing
1946292,2020-09-29,99,65,98,testing
1948082,2020-09-29,99,65,98,testing
1948108,2020-09-29,99,65,98,testing
1947084,2020-09-29,31,49,22,testing
1961911,2020-09-29,68,28,26,testing
1961929,2020-09-29,68,28,26,testing
1946474,2020-09-29,68,28,26,testing
1951300,2020-09-29,76,89,51,testing
1886621,2020-09-29,53,51,43,testing
1946003,2020-09-29,25,84,86,testing
1946011,2020-09-29,25,84,86,testing
1948637,2020-09-29,74,54,83,testing
1948645,2020-09-29,74,54,83,testing
1951334,2020-09-29,85,96,56,testing
1951342,2020-09-29,85,96,56,testing
1946383,2020-09-29,99,65,98,testing
1946391,2020-09-29,99,65,98,testing
1946656,2020-09-29,85,96,56,testing
9112,2020-09-29,57,82,93,testing
1961903,2020-09-29,57,82,93,testing
1977362,2020-09-29,85,96,56,testing
1977388,2020-09-29,85,96,56,testing
1947688,2020-09-29,92,52,63,testing
1947696,2020-09-29,92,52,63,testing
1951391,2020-09-29,81,23,48,testing
1951409,2020-09-29,81,23,48,testing
1946706,2020-09-29,81,23,48,testing
1946722,2020-09-29,81,23,48,testing
1966936,2020-09-29,33,22,77,testing
1935139,2020-09-29,36,100,56,testing
1935147,2020-09-29,36,100,56,testing
1948553,2020-09-29,36,100,56,testing
1948561,2020-09-29,36,100,56,testing
1948538,2020-09-29,36,100,56,testing
1948504,2020-09-29,36,100,56,testing
1962653,2020-09-29,33,22,77,testing
9706A,2020-09-29,31,49,22,testing
9706B,2020-09-29,31,49,22,testing
1986868,2020-09-29,72,58,25,testing
1947738,2020-09-29,74,54,83,testing
1947753,2020-09-29,74,54,83,testing
1962620,2020-09-29,33,22,77,testing
9109,2020-09-29,68,36,62,testing
1948058,2020-09-29,72,80,54,testing
1948066,2020-09-29,72,80,54,testing
1932979,2020-09-29,68,28,26,testing
1994409,2020-09-29,68,28,26,testing
1974328,2020-09-29,74,54,83,testing
1974070,2020-09-29,64,44,25,testing
1979590,2020-09-29,92,100,80,testing
1987775,2020-09-29,24,86,56,testing
1987825,2020-09-29,64,21,80,testing
1988831,2020-09-29,42,77,83,testing
1988849,2020-09-29,42,77,83,testing
1988856,2020-09-29,92,52,63,testing
1974773,2020-09-29,95,69,98,testing
1974716,2020-09-29,95,69,98,testing
1975986,2020-09-29,64,44,25,testing
1987858,2020-09-29,31,75,48,testing
1977867,2020-09-29,73,87,92,testing
1966720,2020-09-29,61,63,21,testing
1978006,2020-09-29,90,54,76,testing
1976059,2020-09-29,29,59,40,testing
1988716,2020-09-29,61,70,21,testing
1983634,2020-09-29,68,36,62,testing
1989615,2020-09-29,85,96,56,testing
1992130,2020-09-29,68,36,62,testing
1993526,2020-09-29,85,96,56,testing
1993609,2020-09-29,68,36,62,testing
1974831,2020-09-29,68,28,26,testing
1982925,2020-09-29,68,28,26,testing
1989342,2020-09-29,68,28,26,testing
1979970,2020-09-29,99,65,98,testing
1980028,2020-09-29,99,65,98,testing
1947688 ext,2020-09-29,92,52,63,testing
1974393,2020-09-29,31,86,67,testing
1976018,2020-09-29,43,76,95,testing
1994508,2020-09-29,31,72,67,testing
1994433,2020-09-29,56,69,76,testing
1994813,2020-09-29,56,96,50,testing
1994961,2020-09-29,90,34,23,testing
1995026,2020-09-29,96,22,22,testing
1994920,2020-09-29,42,77,83,testing
1966753,2020-09-29,56,69,76,testing
1996396,2020-09-29,85,96,56,testing
1995059,2020-09-29,99,65,98,testing
1983113,2020-09-29,53,54,84,testing
1976000,2020-09-29,68,78,63,testing
1974336,2020-09-29,74,54,83,testing
1966738,2020-09-29,61,63,21,testing
1966761,2020-09-29,56,69,76,testing
1974096,2020-09-29,64,44,25,testing
1974724,2020-09-29,95,69,98,testing
1974781,2020-09-29,95,69,98,testing
1974856,2020-09-29,68,28,26,testing
1976034,2020-09-29,43,76,95,testing
1976125,2020-09-29,29,59,40,testing
1978014,2020-09-29,90,54,76,testing
1982941,2020-09-29,68,28,26,testing
1987783,2020-09-29,24,86,56,testing
1987841,2020-09-29,64,21,80,testing
1987882,2020-09-29,31,75,48,testing
1989359,2020-09-29,68,28,26,testing
1989623,2020-09-29,85,96,56,testing
1992148,2020-09-29,68,36,62,testing
1993534,2020-09-29,85,96,56,testing
1994417,2020-09-29,68,28,26,testing
1994516,2020-09-29,31,72,67,testing
1994821,2020-09-29,56,96,50,testing
1994938,2020-09-29,42,77,83,testing
1995067,2020-09-29,99,65,98,testing
1996404,2020-09-29,85,96,56,testing
1997238,2020-09-29,31,49,22,testing
1948017,2020-09-29,43,76,95,testing
1966852,2020-09-29,90,54,76,testing
1951375,2020-09-29,81,23,48,testing
1951383,2020-09-29,81,23,48,testing
1966811,2020-09-29,99,65,98,testing
1951326,2020-09-29,92,100,80,testing
1934363,2020-09-29,77,38,80,testing
1934371,2020-09-29,77,38,80,testing
1966787,2020-09-29,61,63,21,testing
1966795,2020-09-29,61,63,21,testing
1982891,2020-09-29,68,28,26,testing
1982909,2020-09-29,68,28,26,testing
1947779,2020-09-29,30,22,30,testing
1947787,2020-09-29,30,22,30,testing
1946458,2020-09-29,68,28,26,testing
1946466,2020-09-29,68,28,26,testing
1974450,2020-09-29,31,86,67,testing
1974641,2020-09-29,49,30,24,testing
1974658,2020-09-29,49,30,24,testing
1989581,2020-09-29,85,96,56,testing
1989599,2020-09-29,85,96,56,testing
20-001BL,2020-09-29,85,96,56,testing
20-002WC,2020-09-29,85,96,56,testing
20-003BL,2020-09-29,99,65,98,testing
20-004WC,2020-09-29,99,65,98,testing
20-005BL,2020-09-29,73,34,46,testing
20-006WC,2020-09-29,73,34,46,testing
20-007BL,2020-09-29,25,84,86,testing
20-008WC,2020-09-29,25,84,86,testing
20-009BL,2020-09-29,61,70,21,testing
20-010BL,2020-09-29,61,63,21,testing
20-011WC,2020-09-29,61,63,21,testing
20-012BL,2020-09-29,61,63,21,testing
20-013WC,2020-09-29,61,63,21,testing
20-014BL,2020-09-29,29,59,40,testing
20-015WC,2020-09-29,29,59,40,testing
9513,2020-09-29,68,78,63,testing
1994458,2020-09-29,61,70,21,testing
1994466,2020-09-29,61,70,21,testing
20-016WC,2020-09-29,99,65,98,testing
20-017BL,2020-09-29,90,54,76,testing
20-018WC,2020-09-29,90,54,76,testing
776,2020-09-29,85,96,56,testing
1-C-89,2020-09-30,34,83,76,testing
194,2020-09-30,65,54,39,testing
195,2020-09-30,92,95,30,testing
447,2020-09-30,92,95,30,testing
26-C-94,2020-09-30,34,83,76,testing
9510,2020-09-30,84,41,26,testing
8602,2020-09-30,84,41,26,testing
9513-A,2020-09-30,84,41,26,testing
443,2020-09-30,84,41,26,testing
1259571,2020-09-30,91,57,91,testing
2401,2020-09-30,86,73,81,testing
2-C-89,2020-09-30,34,83,76,testing
887,2020-09-30,32,81,88,testing
725A,2020-09-30,45,37,95,testing
877,2020-09-30,51,58,53,testing
8403,2020-09-30,75,35,33,testing
8402A,2020-09-30,75,35,33,testing
8402B,2020-09-30,75,35,33,testing
684,2020-09-30,85,96,70,testing
879,2020-09-30,73,47,35,testing
385,2020-09-30,75,35,33,testing
885,2020-09-30,92,60,31,testing
25-67,2020-09-30,75,35,33,testing
186,2020-09-30,92,95,30,testing
425,2020-09-30,92,95,30,testing
703,2020-09-30,51,58,53,testing
9610,2020-09-30,23,95,49,testing
62-75,2020-09-30,66,42,97,testing
414,2020-09-30,75,35,33,testing
432,2020-09-30,75,35,33,testing
440,2020-09-30,57,94,55,testing
8501A,2020-09-30,66,42,97,testing
477,2020-09-30,51,58,53,testing
504,2020-09-30,34,34,20,testing
570B,2020-09-30,25,42,55,testing
9411,2020-09-30,53,43,43,testing
334,2020-09-30,92,95,30,testing
222,2020-09-30,75,35,33,testing
518,2020-09-30,66,34,95,testing
539,2020-09-30,71,22,33,testing
64-75A,2020-09-30,34,22,59,testing
64-75B,2020-09-30,84,41,59,testing
1062926,2020-09-30,56,55,42,testing
6-C-90,2020-09-30,92,60,31,testing
749,2020-09-30,75,35,33,testing
8804,2020-09-30,75,35,33,testing
493,2020-09-30,75,35,33,testing
9811,2020-09-30,72,82,81,testing
9810,2020-09-30,72,82,81,testing
797,2020-09-30,85,96,70,testing
753186-B,2020-09-30,71,22,33,testing
753186-A,2020-09-30,71,22,33,testing
4-C-89,2020-09-30,34,83,76,testing
19-C-92,2020-09-30,73,47,35,testing
363,2020-09-30,65,54,39,testing
791,2020-09-30,45,37,95,testing
91-80,2020-09-30,66,34,95,testing
614,2020-09-30,75,35,33,testing
9705,2020-09-30,91,40,65,testing
1062918,2020-09-30,56,55,42,testing
1084359,2020-09-30,74,87,52,testing
32-C-95,2020-09-30,34,83,76,testing
33-C-95,2020-09-30,34,83,76,testing
34-C-95,2020-09-30,34,83,76,testing
35-C-95,2020-09-30,34,83,76,testing
36-C-95,2020-09-30,34,83,76,testing
37-C-95,2020-09-30,34,83,76,testing
38-C-95,2020-09-30,34,83,76,testing
39-C-95,2020-09-30,34,83,76,testing
40-C-95,2020-09-30,34,83,76,testing
900779,2020-09-30,28,83,72,testing
8-C-91,2020-09-30,34,83,76,testing
538,2020-09-30,71,22,33,testing
18-C-92,2020-09-30,39,36,36,testing
3-C-89,2020-09-30,47,49,52,testing
16-C-91,2020-09-30,97,100,38,testing
24-C-93,2020-09-30,97,100,38,testing
989749,2020-09-30,79,94,79,testing
7-C-90,2020-09-30,79,94,79,testing
20-C-92,2020-09-30,79,94,79,testing
9712,2020-09-30,45,37,95,testing
744,2020-09-30,92,50,26,testing
746,2020-09-30,92,50,26,testing
881003,2020-09-30,74,87,52,testing
8916,2020-09-30,39,36,36,testing
1459247,2020-09-30,40,52,28,testing
1226208,2020-09-30,56,34,73,testing
751,2020-09-30,92,50,26,testing
8917,2020-09-30,39,36,36,testing
9209,2020-09-30,56,55,42,testing
850,2020-09-30,91,40,65,testing
647,2020-09-30,50,38,67,testing
864,2020-09-30,92,60,31,testing
1194059,2020-09-30,72,82,81,testing
9301,2020-09-30,84,41,26,testing
9509,2020-09-30,84,41,26,testing
9611,2020-09-30,45,37,95,testing
1379452,2020-09-30,34,74,67,testing
9202,2020-09-30,84,84,44,testing
8702,2020-09-30,75,35,33,testing
8709,2020-09-30,92,95,30,testing
8803,2020-09-30,92,60,31,testing
883B,2020-09-30,45,37,95,testing
9702,2020-09-30,72,82,81,testing
9703,2020-09-30,72,82,81,testing
9707,2020-09-30,72,82,81,testing
9802,2020-09-30,53,43,43,testing
500-A,2020-09-30,71,81,88,testing
83-80,2020-09-30,34,22,59,testing
1535442,2020-09-30,78,81,82,testing
96,2020-09-30,73,47,35,testing
9405,2020-09-30,53,43,43,testing
1610179,2020-09-30,91,55,53,testing
9002,2020-09-30,84,41,26,testing
8816,2020-09-30,66,34,95,testing
522-A,2020-09-30,66,34,95,testing
15-66A,2020-09-30,32,81,88,testing
492,2020-09-30,32,81,88,testing
883A,2020-09-30,45,37,95,testing
793-A,2020-09-30,45,37,95,testing
793-B,2020-09-30,45,37,95,testing
WC-12-06,2020-09-30,85,96,70,testing
448,2020-09-30,66,34,95,testing
739,2020-09-30,32,81,88,testing
9404,2020-09-30,92,60,31,testing
9709,2020-09-30,45,37,95,testing
1554609,2020-09-30,91,57,91,testing
336,2020-09-30,92,95,30,testing
906461,2020-09-30,92,95,30,testing
846,2020-09-30,57,94,55,testing
8921,2020-09-30,66,42,97,testing
1590926,2020-09-30,91,57,91,testing
1600550,2020-09-30,92,60,31,testing
282,2020-09-30,75,35,33,testing
631,2020-09-30,75,35,33,testing
5-C-89,2020-09-30,34,83,76,testing
45-C-97,2020-09-30,92,60,31,testing
8817,2020-09-30,92,60,31,testing
9108,2020-09-30,84,41,26,testing
9102,2020-09-30,25,42,55,testing
1601764,2020-09-30,84,41,26,testing
624,2020-09-30,92,60,31,testing
9203,2020-09-30,66,34,95,testing
1427111,2020-09-30,59,45,86,testing
1408350,2020-09-30,40,52,28,testing
2101,2020-09-30,40,30,43,testing
1546217,2020-09-30,34,83,76,testing
8910,2020-09-30,66,42,97,testing
747,2020-09-30,92,50,26,testing
630,2020-09-30,75,35,33,testing
42-70,2020-09-30,92,60,31,testing
20-66,2020-09-30,92,50,26,testing
603,2020-09-30,66,34,95,testing
734,2020-09-30,41,31,91,testing
149,2020-09-30,65,54,39,testing
2001,2020-09-30,73,47,35,testing
641,2020-09-30,75,35,33,testing
642,2020-09-30,75,35,33,testing
9304,2020-09-30,92,60,31,testing
995969,2020-09-30,73,47,35,testing
841,2020-09-30,41,31,91,testing
328,2020-09-30,73,47,35,testing
9207,2020-09-30,45,37,95,testing
1652130,2020-09-30,85,96,70,testing
145,2020-09-30,32,81,88,testing
344-A,2020-09-30,98,76,25,testing
347,2020-09-30,86,73,81,testing
857,2020-09-30,86,73,81,testing
866,2020-09-30,75,35,33,testing
9201,2020-09-30,27,46,60,testing
1636075,2020-09-30,45,37,95,testing
1636083,2020-09-30,45,37,95,testing
164,2020-09-30,75,35,33,testing
1683820,2020-09-30,84,84,44,testing
1618255,2020-09-30,45,37,95,testing
1627843,2020-09-30,45,37,95,testing
1632173,2020-09-30,91,55,53,testing
1624519,2020-09-30,61,79,59,testing
1572734,2020-09-30,61,79,59,testing
WC-7-96,2020-09-30,92,95,30,testing
1623511,2020-09-30,92,95,30,testing
1547728,2020-09-30,72,82,81,testing
1642487,2020-09-30,67,22,69,testing
1642578,2020-09-30,67,22,69,testing
1704170,2020-09-30,45,37,95,testing
1704188,2020-09-30,45,37,95,testing
1703669,2020-09-30,96,88,83,testing
1703677,2020-09-30,96,88,83,testing
9803,2020-09-30,56,55,42,testing
1701838,2020-09-30,46,22,31,testing
1670165,2020-09-30,96,88,83,testing
1652866,2020-09-30,37,34,98,testing
1686427,2020-09-30,37,34,98,testing
1770692,2020-09-30,67,22,69,testing
1770700,2020-09-30,67,22,69,testing
1746197,2020-09-30,95,22,66,testing
1701846,2020-09-30,46,22,31,testing
1624147,2020-09-30,94,24,35,testing
1722024,2020-09-30,94,24,35,testing
1652148,2020-09-30,85,96,70,testing
1702596,2020-09-30,84,36,63,testing
1702604,2020-09-30,84,36,63,testing
1763929,2020-09-30,86,73,81,testing
1792357,2020-09-30,45,37,95,testing
WC-13-09,2020-09-30,91,57,91,testing
1718394,2020-09-30,74,87,52,testing
1670173,2020-09-30,96,88,83,testing
1705169,2020-09-30,91,55,53,testing
9613,2020-09-30,66,42,97,testing
1843986,2020-09-30,66,42,97,testing
689,2020-09-30,51,58,53,testing
1886639,2020-09-30,74,88,95,testing
1859933,2020-09-30,94,24,35,testing
1891340,2020-09-30,45,37,95,testing
1872753,2020-09-30,41,31,91,testing
1872779,2020-09-30,49,64,73,testing
1861319,2020-09-30,74,87,52,testing
1861301,2020-09-30,74,87,52,testing
1892199,2020-09-30,66,42,97,testing
1889450,2020-09-30,34,22,59,testing
1863943,2020-09-30,95,22,66,testing
1867472,2020-09-30,32,81,88,testing
1885508,2020-09-30,45,37,95,testing
1867944,2020-09-30,45,37,95,testing
1897156,2020-09-30,92,95,30,testing
1897966,2020-09-30,53,43,43,testing
1849561,2020-09-30,72,82,81,testing
1709310,2020-09-30,43,55,81,testing
1841451,2020-09-30,47,29,90,testing
1809318,2020-09-30,22,76,93,testing
1900919,2020-09-30,49,64,73,testing
1803675,2020-09-30,22,76,93,testing
1804186,2020-09-30,45,37,95,testing
1800853,2020-09-30,45,37,95,testing
1854256,2020-09-30,47,29,90,testing
1809391,2020-09-30,91,55,53,testing
1859941,2020-09-30,94,24,35,testing
1535467,2020-09-30,78,81,82,testing
1865278,2020-09-30,86,73,81,testing
1871458,2020-09-30,54,65,86,testing
1889468,2020-09-30,34,22,59,testing
1797083,2020-09-30,42,69,79,testing
1801158,2020-09-30,84,41,26,testing
1871441,2020-09-30,41,31,91,testing
1800861,2020-09-30,45,37,95,testing
1885565,2020-09-30,45,37,95,testing
1867951,2020-09-30,45,37,95,testing
1860139,2020-09-30,45,37,95,testing
1900182,2020-09-30,53,43,43,testing
1858844,2020-09-30,74,87,52,testing
1872787,2020-09-30,49,64,73,testing
1863950,2020-09-30,95,22,66,testing
1709328,2020-09-30,43,55,81,testing
1849579,2020-09-30,72,82,81,testing
1882265,2020-09-30,84,41,26,testing
1895028,2020-09-30,32,38,63,testing
1888890,2020-09-30,91,40,65,testing
1888908,2020-09-30,91,40,65,testing
1766302,2020-09-30,53,43,43,testing
1894906,2020-09-30,67,87,84,testing
1789601,2020-09-30,43,55,81,testing
1795004,2020-09-30,43,55,81,testing
1796036,2020-09-30,97,100,38,testing
1834902,2020-09-30,22,76,93,testing
1766245,2020-09-30,92,50,26,testing
1750454,2020-09-30,74,88,95,testing
1919877,2020-09-30,86,73,81,testing
1909985,2020-09-30,56,24,56,testing
1914373,2020-09-30,85,96,70,testing
1914381,2020-09-30,85,96,70,testing
1909993,2020-09-30,56,24,56,testing
1909647,2020-09-30,66,42,97,testing
1909787,2020-09-30,53,43,43,testing
1909795,2020-09-30,53,43,43,testing
1930619,2020-09-30,50,38,67,testing
1930627,2020-09-30,50,38,67,testing
1860071,2020-09-30,92,95,30,testing
1860089,2020-09-30,92,95,30,testing
1885466,2020-09-30,49,64,73,testing
1885474,2020-09-30,49,64,73,testing
1871466,2020-09-30,54,65,86,testing
1907682,2020-09-30,92,95,30,testing
1907708,2020-09-30,92,95,30,testing
1908060,2020-09-30,90,85,54,testing
1909969,2020-09-30,91,40,65,testing
1909977,2020-09-30,91,40,65,testing
1911221,2020-09-30,92,95,30,testing
1911239,2020-09-30,92,95,30,testing
1927474,2020-09-30,67,87,84,testing
1917780,2020-09-30,53,43,43,testing
1917798,2020-09-30,53,43,43,testing
1944149,2020-09-30,92,95,30,testing
1933001,2020-09-30,81,77,78,testing
1933019,2020-09-30,81,77,78,testing
1923788,2020-09-30,66,42,97,testing
1909860,2020-09-30,78,81,82,testing
1909878,2020-09-30,78,81,82,testing
1911445,2020-09-30,84,41,26,testing
1911437,2020-09-30,84,41,26,testing
1911452,2020-09-30,84,41,26,testing
561,2020-09-30,86,73,81,testing
1918069,2020-09-30,86,73,81,testing
1930916,2020-09-30,68,66,85,testing
1930924,2020-09-30,68,66,85,testing
87-80,2020-09-30,34,22,59,testing
1931344,2020-09-30,34,22,59,testing
1934553,2020-09-30,92,60,31,testing
8818,2020-09-30,96,99,37,testing
1934744,2020-09-30,96,99,37,testing
9003,2020-09-30,96,99,37,testing
1934801,2020-09-30,96,99,37,testing
1934876,2020-09-30,54,65,86,testing
1934884,2020-09-30,54,65,86,testing
1934900,2020-09-30,92,60,31,testing
1934918,2020-09-30,92,60,31,testing
1935162,2020-09-30,39,36,36,testing
1935170,2020-09-30,39,36,36,testing
1937275,2020-09-30,91,55,53,testing
1911528,2020-09-30,54,65,86,testing
1911536,2020-09-30,54,65,86,testing
1911494,2020-09-30,54,65,86,testing
1911502,2020-09-30,54,65,86,testing
1930858,2020-09-30,75,96,31,testing
1935113,2020-09-30,75,96,31,testing
1960558,2020-09-30,75,96,31,testing
1960566,2020-09-30,75,96,31,testing
1946284,2020-09-30,66,42,97,testing
1946292,2020-09-30,66,42,97,testing
1948082,2020-09-30,66,42,97,testing
1948108,2020-09-30,66,42,97,testing
1947084,2020-09-30,72,82,81,testing
1961911,2020-09-30,75,96,31,testing
1961929,2020-09-30,75,96,31,testing
1946474,2020-09-30,75,96,31,testing
1951300,2020-09-30,28,42,48,testing
1886621,2020-09-30,74,88,95,testing
1946003,2020-09-30,42,69,79,testing
1946011,2020-09-30,42,69,79,testing
1948637,2020-09-30,37,34,98,testing
1948645,2020-09-30,37,34,98,testing
1951334,2020-09-30,92,95,30,testing
1951342,2020-09-30,92,95,30,testing
1946383,2020-09-30,66,42,97,testing
1946391,2020-09-30,66,42,97,testing
1946656,2020-09-30,92,95,30,testing
9112,2020-09-30,58,80,85,testing
1961903,2020-09-30,58,80,85,testing
1977362,2020-09-30,92,95,30,testing
1977388,2020-09-30,92,95,30,testing
1947688,2020-09-30,41,31,91,testing
1947696,2020-09-30,41,31,91,testing
1951391,2020-09-30,43,55,81,testing
1951409,2020-09-30,43,55,81,testing
1946706,2020-09-30,43,55,81,testing
1946722,2020-09-30,43,55,81,testing
1966936,2020-09-30,91,40,65,testing
1935139,2020-09-30,28,83,72,testing
1935147,2020-09-30,28,83,72,testing
1948553,2020-09-30,28,83,72,testing
1948561,2020-09-30,28,83,72,testing
1948538,2020-09-30,28,83,72,testing
1948504,2020-09-30,28,83,72,testing
1962653,2020-09-30,91,40,65,testing
9706A,2020-09-30,72,82,81,testing
9706B,2020-09-30,72,82,81,testing
1986868,2020-09-30,67,87,84,testing
1947738,2020-09-30,37,34,98,testing
1947753,2020-09-30,37,34,98,testing
1962620,2020-09-30,91,40,65,testing
9109,2020-09-30,92,60,31,testing
1948058,2020-09-30,56,34,90,testing
1948066,2020-09-30,56,34,90,testing
1932979,2020-09-30,75,96,31,testing
1994409,2020-09-30,75,96,31,testing
1974328,2020-09-30,37,34,98,testing
1974070,2020-09-30,91,57,91,testing
1979590,2020-09-30,32,81,88,testing
1987775,2020-09-30,23,95,49,testing
1987825,2020-09-30,34,34,20,testing
1988831,2020-09-30,45,37,95,testing
1988849,2020-09-30,45,37,95,testing
1988856,2020-09-30,41,31,91,testing
1974773,2020-09-30,68,66,85,testing
1974716,2020-09-30,68,66,85,testing
1975986,2020-09-30,91,57,91,testing
1987858,2020-09-30,47,29,90,testing
1977867,2020-09-30,39,36,36,testing
1966720,2020-09-30,53,43,43,testing
1978006,2020-09-30,74,87,52,testing
1976059,2020-09-30,75,35,33,testing
1988716,2020-09-30,92,50,26,testing
1983634,2020-09-30,92,60,31,testing
1989615,2020-09-30,92,95,30,testing
1992130,2020-09-30,92,60,31,testing
1993526,2020-09-30,92,95,30,testing
1993609,2020-09-30,92,60,31,testing
1974831,2020-09-30,75,96,31,testing
1982925,2020-09-30,75,96,31,testing
1989342,2020-09-30,75,96,31,testing
1979970,2020-09-30,66,42,97,testing
1980028,2020-09-30,66,42,97,testing
1947688 ext,2020-09-30,41,31,91,testing
1974393,2020-09-30,99,95,49,testing
1976018,2020-09-30,32,38,63,testing
1994508,2020-09-30,99,20,33,testing
1994433,2020-09-30,33,36,76,testing
1994813,2020-09-30,59,45,86,testing
1994961,2020-09-30,50,38,67,testing
1995026,2020-09-30,33,22,98,testing
1994920,2020-09-30,45,37,95,testing
1966753,2020-09-30,33,36,76,testing
1996396,2020-09-30,92,95,30,testing
1995059,2020-09-30,66,42,97,testing
1983113,2020-09-30,66,34,95,testing
1976000,2020-09-30,84,41,26,testing
1974336,2020-09-30,37,34,98,testing
1966738,2020-09-30,53,43,43,testing
1966761,2020-09-30,33,36,76,testing
1974096,2020-09-30,91,57,91,testing
1974724,2020-09-30,68,66,85,testing
1974781,2020-09-30,68,66,85,testing
1974856,2020-09-30,75,96,31,testing
1976034,2020-09-30,32,38,63,testing
1976125,2020-09-30,75,35,33,testing
1978014,2020-09-30,74,87,52,testing
1982941,2020-09-30,75,96,31,testing
1987783,2020-09-30,23,95,49,testing
1987841,2020-09-30,34,34,20,testing
1987882,2020-09-30,47,29,90,testing
1989359,2020-09-30,75,96,31,testing
1989623,2020-09-30,92,95,30,testing
1992148,2020-09-30,92,60,31,testing
1993534,2020-09-30,92,95,30,testing
1994417,2020-09-30,75,96,31,testing
1994516,2020-09-30,99,20,33,testing
1994821,2020-09-30,59,45,86,testing
1994938,2020-09-30,45,37,95,testing
1995067,2020-09-30,66,42,97,testing
1996404,2020-09-30,92,95,30,testing
